"photo-13279251_326200869";"http://cs540103.vk.me/c540101/v540101826/13de5/OrrYs4KD1sc.jpg";"Nike Air Max 90 Hyperfuse.<br/>Цена: 1080 грн. <br/>Размеры: 40 - 46<br/>Материал: нейлон, сетка<br/>Подошва: полиуретан<br/>Сезон: весна, лето, осень<br/>NK20001<br/>Белый+Черый";"Nike Air Max 90 Hyperfuse.";1080;"NK20001";" 40 - 46";"Белый+Черый";"<h1>Nike Air Max 90 Hyperfuse.</h1><br/><b>Материал:</b> нейлон, сетка<br/><b>Подошва:</b> полиуретан<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_351016170";"http://cs540103.vk.me/c7006/v7006826/22cbd/3MveQtsTDh8.jpg";"Nike Air Max 90 HYP PRM<br/>Цена: 1500 грн.<br/>Размеры: 35 - 44<br/>Материал: текстиль, сетка, резина<br/>Подошва: полиуретан<br/>Сезон: весна, лето, осень<br/>NK20021<br/>Черный+Синий";"Nike Air Max 90 HYP PRM";1500;"NK20021";" 35 - 44";"Черный+Синий";"<h1>Nike Air Max 90 HYP PRM</h1><br/><b>Материал:</b> текстиль, сетка, резина<br/><b>Подошва:</b> полиуретан<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_351016173";"http://cs540103.vk.me/c7006/v7006826/22cc5/pS17ITVR1Lo.jpg";"Nike Air Max 90 HYP PRM<br/>Цена: 1500 грн.<br/>Размеры: 35 - 40<br/>Материал: текстиль, сетка, резина<br/>Подошва: полиуретан<br/>Сезон: весна, лето, осень<br/>NK20021<br/>Черный+Розовый";"Nike Air Max 90 HYP PRM";1500;"NK20021";" 35 - 40";"Черный+Розовый";"<h1>Nike Air Max 90 HYP PRM</h1><br/><b>Материал:</b> текстиль, сетка, резина<br/><b>Подошва:</b> полиуретан<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_351016175";"http://cs540103.vk.me/c7006/v7006826/22ccd/P8WlZA1nd9c.jpg";"Nike Air Max 90 HYP PRM<br/>Цена: 1500 грн.<br/>Размеры: 35 - 44<br/>Материал: текстиль, сетка, резина<br/>Подошва: полиуретан<br/>Сезон: весна, лето, осень<br/>NK20021<br/>Черный+Белый";"Nike Air Max 90 HYP PRM";1500;"NK20021";" 35 - 44";"Черный+Белый";"<h1>Nike Air Max 90 HYP PRM</h1><br/><b>Материал:</b> текстиль, сетка, резина<br/><b>Подошва:</b> полиуретан<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_351016180";"http://cs540103.vk.me/c7006/v7006826/22cd5/N5x3eClBTTk.jpg";"Nike Air Max 90 HYP PRM<br/>Цена: 1500 грн.<br/>Размеры: 35 - 44<br/>Материал: текстиль, сетка, резина<br/>Подошва: полиуретан<br/>Сезон: весна, лето, осень<br/>NK20021<br/>Сиреневый+Голубой";"Nike Air Max 90 HYP PRM";1500;"NK20021";" 35 - 44";"Сиреневый+Голубой";"<h1>Nike Air Max 90 HYP PRM</h1><br/><b>Материал:</b> текстиль, сетка, резина<br/><b>Подошва:</b> полиуретан<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_351016182";"http://cs540103.vk.me/c7006/v7006826/22cdd/5BX9mHGd144.jpg";"Nike Air Max 90 HYP PRM<br/>Цена: 1500 грн.<br/>Размеры: 35 - 44<br/>Материал: текстиль, сетка, резина<br/>Подошва: полиуретан<br/>Сезон: весна, лето, осень<br/>NK20021<br/>Черный+Красный";"Nike Air Max 90 HYP PRM";1500;"NK20021";" 35 - 44";"Черный+Красный";"<h1>Nike Air Max 90 HYP PRM</h1><br/><b>Материал:</b> текстиль, сетка, резина<br/><b>Подошва:</b> полиуретан<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_351016185";"http://cs540103.vk.me/c7006/v7006826/22ce5/x9oyZfWPcCo.jpg";"Nike Air Max 90 HYP PRM<br/>Цена: 1500 грн.<br/>Размеры: 35 - 44<br/>Материал: текстиль, сетка, резина<br/>Подошва: полиуретан<br/>Сезон: весна, лето, осень<br/>NK20021<br/>Черный";"Nike Air Max 90 HYP PRM";1500;"NK20021";" 35 - 44";"Черный";"<h1>Nike Air Max 90 HYP PRM</h1><br/><b>Материал:</b> текстиль, сетка, резина<br/><b>Подошва:</b> полиуретан<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_351016188";"http://cs540103.vk.me/c7006/v7006826/22ced/n09hlCBmYls.jpg";"Nike Air Max 90 HYP PRM<br/>Цена: 1500 грн.<br/>Размеры: 35 - 44<br/>Материал: текстиль, сетка, резина<br/>Подошва: полиуретан<br/>Сезон: весна, лето, осень<br/>NK20021<br/>Черный+Салатовый";"Nike Air Max 90 HYP PRM";1500;"NK20021";" 35 - 44";"Черный+Салатовый";"<h1>Nike Air Max 90 HYP PRM</h1><br/><b>Материал:</b> текстиль, сетка, резина<br/><b>Подошва:</b> полиуретан<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_351016190";"http://cs540103.vk.me/c7006/v7006826/22cf5/BrLn7P9SR0I.jpg";"Nike Air Max 90 HYP PRM<br/>Цена: 1500 грн.<br/>Размеры: 35 - 44<br/>Материал: текстиль, сетка, резина<br/>Подошва: полиуретан<br/>Сезон: весна, лето, осень<br/>NK20021<br/>Сиреневый";"Nike Air Max 90 HYP PRM";1500;"NK20021";" 35 - 44";"Сиреневый";"<h1>Nike Air Max 90 HYP PRM</h1><br/><b>Материал:</b> текстиль, сетка, резина<br/><b>Подошва:</b> полиуретан<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_351016195";"http://cs540103.vk.me/c7006/v7006826/22cfd/FOTkOKpFNVI.jpg";"Nike Air Max 90 HYP PRM<br/>Цена: 1500 грн.<br/>Размеры: 35 - 40<br/>Материал: текстиль, сетка, резина<br/>Подошва: полиуретан<br/>Сезон: весна, лето, осень<br/>NK20021<br/>Розовый+Черный";"Nike Air Max 90 HYP PRM";1500;"NK20021";" 35 - 40";"Розовый+Черный";"<h1>Nike Air Max 90 HYP PRM</h1><br/><b>Материал:</b> текстиль, сетка, резина<br/><b>Подошва:</b> полиуретан<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_351016201";"http://cs540103.vk.me/c7006/v7006826/22d05/YXnWm25kz-4.jpg";"Nike Air Max 90 HYP PRM<br/>Цена: 1500 грн.<br/>Размеры: 35 - 40<br/>Материал: текстиль, сетка, резина<br/>Подошва: полиуретан<br/>Сезон: весна, лето, осень<br/>NK20021<br/>Сиреневый+Синий";"Nike Air Max 90 HYP PRM";1500;"NK20021";" 35 - 40";"Сиреневый+Синий";"<h1>Nike Air Max 90 HYP PRM</h1><br/><b>Материал:</b> текстиль, сетка, резина<br/><b>Подошва:</b> полиуретан<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_351016205";"http://cs540103.vk.me/c7006/v7006826/22d0d/mR4zXWNKsm0.jpg";"Nike Air Max 90 HYP PRM<br/>Цена: 1500 грн.<br/>Размеры: 35 - 44<br/>Материал: текстиль, сетка, резина<br/>Подошва: полиуретан<br/>Сезон: весна, лето, осень<br/>NK20021<br/>Серый+Оранжевый";"Nike Air Max 90 HYP PRM";1500;"NK20021";" 35 - 44";"Серый+Оранжевый";"<h1>Nike Air Max 90 HYP PRM</h1><br/><b>Материал:</b> текстиль, сетка, резина<br/><b>Подошва:</b> полиуретан<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_353073290";"http://cs540103.vk.me/c7006/v7006826/245e6/2ADv8gjJByM.jpg";"Nike Air Max 90 Lunar Glide<br/>Цена: 1400 грн.<br/>Размеры: 36 - 45<br/>Материал: текстиль, холст, задник кожа<br/>Подошва: полиуретан<br/>Сезон: весна, лето, осень<br/>NK20023<br/>Серый";"Nike Air Max 90 Lunar Glide";1400;"NK20023";" 36 - 45";"Серый";"<h1>Nike Air Max 90 Lunar Glide</h1><br/><b>Материал:</b> текстиль, холст, задник кожа<br/><b>Подошва:</b> полиуретан<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_353073298";"http://cs540103.vk.me/c7006/v7006826/245fd/FKBdasK9YWY.jpg";"Nike Air Max 90 Lunar Glide<br/>Цена: 1400 грн.<br/>Размеры: 36 - 45<br/>Материал: текстиль, холст, задник кожа<br/>Подошва: полиуретан<br/>Сезон: весна, лето, осень<br/>NK20023<br/>Серый";"Nike Air Max 90 Lunar Glide";1400;"NK20023";" 36 - 45";"Серый";"<h1>Nike Air Max 90 Lunar Glide</h1><br/><b>Материал:</b> текстиль, холст, задник кожа<br/><b>Подошва:</b> полиуретан<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_353073293";"http://cs540103.vk.me/c7006/v7006826/245ed/6GVN9TEoBhY.jpg";"Nike Air Max 90 Lunar Glide<br/>Цена: 1400 грн.<br/>Размеры: 36 - 45<br/>Материал: текстиль, холст, задник кожа<br/>Подошва: полиуретан<br/>Сезон: весна, лето, осень<br/>NK20023<br/>Серый";"Nike Air Max 90 Lunar Glide";1400;"NK20023";" 36 - 45";"Серый";"<h1>Nike Air Max 90 Lunar Glide</h1><br/><b>Материал:</b> текстиль, холст, задник кожа<br/><b>Подошва:</b> полиуретан<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_353073296";"http://cs540103.vk.me/c7006/v7006826/245f5/t4nsDxWV4tc.jpg";"Nike Air Max 90 Lunar Glide<br/>Цена: 1400 грн.<br/>Размеры: 36 - 45<br/>Материал: текстиль, холст, задник кожа<br/>Подошва: полиуретан<br/>Сезон: весна, лето, осень<br/>NK20023<br/>Серый";"Nike Air Max 90 Lunar Glide";1400;"NK20023";" 36 - 45";"Серый";"<h1>Nike Air Max 90 Lunar Glide</h1><br/><b>Материал:</b> текстиль, холст, задник кожа<br/><b>Подошва:</b> полиуретан<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_353073299";"http://cs540103.vk.me/c7006/v7006826/24605/lGK1ZNnveBY.jpg";"Nike Air Max 90 Lunar Glide<br/>Цена: 1400 грн.<br/>Размеры: 36 - 45<br/>Материал: текстиль, холст, задник кожа<br/>Подошва: полиуретан<br/>Сезон: весна, лето, осень<br/>NK20023<br/>Серый";"Nike Air Max 90 Lunar Glide";1400;"NK20023";" 36 - 45";"Серый";"<h1>Nike Air Max 90 Lunar Glide</h1><br/><b>Материал:</b> текстиль, холст, задник кожа<br/><b>Подошва:</b> полиуретан<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_324172056";"http://cs320921.vk.me/v320921826/960c/qLHCWqDkxP8.jpg";"Nike Air Max 2014<br/>Цена: 1375 грн.<br/>Размеры: 36 - 47<br/>Материал: текстиль, сетка<br/>Подошва: резина<br/>Сезон: весна, лето, осень<br/>NK20024<br/>Черный";"Nike Air Max 2014";1375;"NK20024";" 36 - 47";"Черный";"<h1>Nike Air Max 2014</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_324172055";"http://cs320921.vk.me/v320921826/9604/JtgNyCFi_DY.jpg";"Nike Air Max 2014<br/>Цена: 1375 грн.<br/>Размеры: 36 - 47<br/>Материал: текстиль, сетка<br/>Подошва: резина<br/>Сезон: весна, лето, осень<br/>NK20024<br/>Черный";"Nike Air Max 2014";1375;"NK20024";" 36 - 47";"Черный";"<h1>Nike Air Max 2014</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_324172057";"http://cs320921.vk.me/v320921826/9614/lMACMvJJh-w.jpg";"Nike Air Max 2014<br/>Цена: 1375 грн.<br/>Размеры: 36 - 47<br/>Материал: текстиль, сетка<br/>Подошва: резина<br/>Сезон: весна, лето, осень<br/>NK20024<br/>Черный";"Nike Air Max 2014";1375;"NK20024";" 36 - 47";"Черный";"<h1>Nike Air Max 2014</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_324171951";"http://cs320921.vk.me/v320921826/9564/5mUUGRvo1Ow.jpg";"Nike Air Max 2014<br/>Цена: 1375 грн.<br/>Размеры: 36 - 40<br/>Материал: текстиль, сетка<br/>Подошва: резина<br/>Сезон: весна, лето, осень<br/>NK20024<br/>Темно синий";"Nike Air Max 2014";1375;"NK20024";" 36 - 40";"Темно синий";"<h1>Nike Air Max 2014</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_324171952";"http://cs320921.vk.me/v320921826/956c/Zhn0zPSgcT8.jpg";"Nike Air Max 2014<br/>Цена: 1375 грн.<br/>Размеры: 36 - 40<br/>Материал: текстиль, сетка<br/>Подошва: резина<br/>Сезон: весна, лето, осень<br/>NK20024<br/>Темно синий";"Nike Air Max 2014";1375;"NK20024";" 36 - 40";"Темно синий";"<h1>Nike Air Max 2014</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_324171953";"http://cs320921.vk.me/v320921826/9574/C7MTaqtVyCE.jpg";"Nike Air Max 2014<br/>Цена: 1375 грн.<br/>Размеры: 36 - 40<br/>Материал: текстиль, сетка<br/>Подошва: резина<br/>Сезон: весна, лето, осень<br/>NK20024<br/>Темно синий";"Nike Air Max 2014";1375;"NK20024";" 36 - 40";"Темно синий";"<h1>Nike Air Max 2014</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_324172040";"http://cs320921.vk.me/v320921826/95b4/ep7OZ8pXUK8.jpg";"Nike Air Max 2014<br/>Цена: 1375 грн.<br/>Размеры: 40 - 46<br/>Материал: текстиль, сетка<br/>Подошва: резина<br/>Сезон: весна, лето, осень<br/>NK20024<br/>Черный+Оранжевый";"Nike Air Max 2014";1375;"NK20024";" 40 - 46";"Черный+Оранжевый";"<h1>Nike Air Max 2014</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_324172042";"http://cs320921.vk.me/v320921826/95bc/GzWrmtNpIhs.jpg";"Nike Air Max 2014<br/>Цена: 1375 грн.<br/>Размеры: 40 - 46<br/>Материал: текстиль, сетка<br/>Подошва: резина<br/>Сезон: весна, лето, осень<br/>NK20024<br/>Черный+Оранжевый";"Nike Air Max 2014";1375;"NK20024";" 40 - 46";"Черный+Оранжевый";"<h1>Nike Air Max 2014</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_324172044";"http://cs320921.vk.me/v320921826/95c4/B15GKHC4R-k.jpg";"Nike Air Max 2014<br/>Цена: 1375 грн.<br/>Размеры: 40 - 46<br/>Материал: текстиль, сетка<br/>Подошва: резина<br/>Сезон: весна, лето, осень<br/>NK20024<br/>Черный+Оранжевый";"Nike Air Max 2014";1375;"NK20024";" 40 - 46";"Черный+Оранжевый";"<h1>Nike Air Max 2014</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
"photo-13279251_324172074";"http://cs320921.vk.me/v320921826/968c/dRUiUjHPZZs.jpg";"Nike Air Max 2014<br/>Цена: 1375 грн.<br/>Размеры: 40 - 46<br/>Материал: текстиль, сетка<br/>Подошва: резина<br/>Сезон: весна, лето, осень<br/>NK20024<br/>Черный+Оранжевый";"Nike Air Max 2014";1375;"NK20024";" 40 - 46";"Черный+Оранжевый";"<h1>Nike Air Max 2014</h1><br/><b>Материал:</b> текстиль, сетка<br/><b>Подошва:</b> резина<br/><b>Сезон:</b> весна, лето, осень<br/>";""
